id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_m2,level,dormitory_type,year,day,week
2767603505,2014-05-07,519950.0,3,2.25,1170,1249,3.0,0,0,3,8,1170,0,2014,0,98107,47.6722,-122.381,1350,1310,416.293034427542,2,house,2014,2014-05-07,2014-05-07
4232901525,2014-06-27,665000.0,2,1.0,1110,3200,1.0,0,0,3,7,1110,0,1925,0,98119,47.6338,-122.358,1170,3600,207.8125,3,apartament,2014,2014-06-27,2014-06-27
1777500060,2014-07-08,527700.0,5,2.5,2820,9375,1.0,0,0,4,8,1550,1270,1968,0,98006,47.5707,-122.128,2820,9375,56.288,2,house,2014,2014-07-08,2014-07-08
1432900240,2015-05-08,205000.0,3,1.0,1610,8579,1.0,0,0,4,7,1010,600,1962,0,98058,47.4563,-122.171,1610,8579,23.89555892295139,0,house,2015,2015-05-08,2015-05-08
6140100875,2015-04-15,420000.0,3,1.0,1060,8097,1.0,0,0,4,7,940,120,1923,0,98133,47.7144,-122.351,1560,7940,51.871063356798814,1,house,2015,2015-04-15,2015-04-15
6071600370,2015-02-27,500000.0,4,2.25,2030,8517,1.0,0,0,4,8,1380,650,1961,0,98006,47.5495,-122.174,2230,8824,58.70611717740989,2,house,2015,2015-02-27,2015-02-27
1526069017,2014-12-03,921500.0,4,2.5,3670,315374,2.0,0,0,4,9,3670,0,1994,0,98077,47.7421,-122.026,2840,87991,2.921927616100249,3,house,2014,2014-12-03,2014-12-03
809001525,2014-06-25,890000.0,4,1.0,2550,4000,2.0,0,0,3,8,2370,180,1905,0,98109,47.6354,-122.353,2200,4000,222.5,3,house,2014,2014-06-25,2014-06-25
3224079105,2014-08-06,430000.0,2,2.5,2420,60984,2.0,0,0,3,7,2420,0,2007,0,98027,47.5262,-121.943,1940,193842,7.051029778302506,1,apartament,2014,2014-08-06,2014-08-06
8075400570,2014-10-30,258000.0,5,2.0,2260,12500,1.0,0,0,4,8,1130,1130,1960,0,98032,47.3887,-122.286,1360,18000,20.64,0,house,2014,2014-10-30,2014-10-30
1994200024,2014-11-04,511000.0,3,1.0,1430,3455,1.0,0,0,3,7,980,450,1947,0,98103,47.6873,-122.336,1450,4599,147.9015918958032,2,house,2014,2014-11-04,2014-11-04
3362900810,2014-08-20,532170.0,3,2.0,1360,3090,2.0,0,0,3,8,1360,0,1990,0,98103,47.6838,-122.353,1500,3090,172.2233009708738,2,house,2014,2014-08-20,2014-08-20
1324300398,2015-04-09,560000.0,3,1.0,1110,5000,1.5,0,0,3,7,1110,0,1947,0,98107,47.655,-122.359,1420,5000,112.0,2,house,2015,2015-04-09,2015-04-09
537000445,2015-03-31,282950.0,3,1.0,1250,8200,1.0,0,0,4,7,1250,0,1954,0,98003,47.3255,-122.304,1680,8633,34.50609756097561,0,house,2015,2015-03-31,2015-03-31
7855801670,2015-04-01,2250000.0,4,3.25,5180,19850,2.0,0,3,3,12,3540,1640,2006,0,98006,47.562,-122.162,3160,9750,113.35012594458438,3,house,2015,2015-04-01,2015-04-01
7920100045,2014-05-16,350000.0,1,1.0,700,5100,1.0,0,0,3,7,700,0,1942,0,98115,47.679,-122.3,1010,5100,68.62745098039215,1,studio,2014,2014-05-16,2014-05-16
8960000030,2014-07-28,215000.0,3,1.0,1180,7669,1.0,0,0,4,7,1180,0,1967,0,98058,47.4479,-122.176,1190,7669,28.034945886034684,0,house,2014,2014-07-28,2014-07-28
6388930390,2014-11-20,650000.0,5,3.5,3960,25245,2.0,0,0,3,9,2500,1460,1996,0,98056,47.525,-122.172,2640,13675,25.747672806496336,3,house,2014,2014-11-20,2014-11-20
8731900200,2014-08-07,320000.0,4,2.75,2640,7500,1.0,0,0,3,8,1620,1020,1967,0,98023,47.3135,-122.369,1980,7875,42.666666666666664,0,house,2014,2014-08-07,2014-08-07
8029200135,2014-11-13,247000.0,3,2.0,1270,7198,1.5,0,0,3,7,1270,0,1916,2013,98022,47.2086,-121.996,1160,7198,34.31508752431231,0,house,2014,2014-11-13,2014-11-13
1081200350,2014-10-03,320000.0,4,1.75,1760,11180,1.0,0,0,4,8,1760,0,1968,0,98059,47.4715,-122.118,1730,11180,28.622540250447226,0,house,2014,2014-10-03,2014-10-03
84000105,2014-05-07,255000.0,5,2.25,2060,8632,1.0,0,0,3,7,1030,1030,1962,0,98146,47.4877,-122.335,1010,11680,29.54124189063948,0,house,2014,2014-05-07,2014-05-07
3756500060,2015-03-09,438000.0,3,1.75,1780,9660,1.0,0,0,3,7,1780,0,1962,0,98034,47.7171,-122.193,1200,9660,45.3416149068323,1,house,2015,2015-03-09,2015-03-09
7215720160,2015-03-04,900000.0,3,2.5,3400,16603,2.0,0,0,3,10,3400,0,2000,0,98075,47.6012,-122.023,3400,12601,54.207071011263025,3,house,2015,2015-03-04,2015-03-04
3574800520,2014-06-20,441000.0,3,2.75,1910,7280,1.0,0,0,3,7,1160,750,1979,0,98034,47.7319,-122.224,1710,8152,60.57692307692308,1,house,2014,2014-06-20,2014-06-20
2617300160,2014-08-12,420000.0,3,2.0,2020,38332,1.0,0,0,4,7,1010,1010,1975,0,98027,47.4582,-122.023,2110,36590,10.95690284879474,1,house,2014,2014-08-12,2014-08-12
2558660270,2014-12-08,370000.0,3,1.75,1580,7000,1.0,0,0,3,7,1180,400,1976,0,98034,47.7209,-122.168,1640,7500,52.857142857142854,1,house,2014,2014-12-08,2014-12-08
2009000370,2015-02-19,269950.0,2,1.75,1340,7250,1.0,0,0,5,5,700,640,1949,0,98198,47.408,-122.327,1830,9750,37.234482758620686,0,apartament,2015,2015-02-19,2015-02-19
1836980160,2015-03-24,807100.0,4,2.5,2680,4499,2.0,0,0,3,9,2680,0,1999,0,98006,47.565,-122.125,2920,4500,179.39542120471216,3,house,2015,2015-03-24,2015-03-24
3261020370,2014-06-05,653000.0,3,2.5,2680,9750,1.0,0,0,4,8,1610,1070,1979,0,98034,47.7028,-122.231,2480,8750,66.97435897435898,3,house,2014,2014-06-05,2014-06-05
1755700060,2014-06-11,371500.0,3,2.0,1370,8336,1.0,0,0,5,7,1370,0,1964,0,98133,47.7458,-122.331,1770,7288,44.56573896353167,1,house,2014,2014-06-11,2014-06-11
4330600435,2015-03-16,284000.0,3,1.75,1560,21000,1.0,0,0,3,7,1560,0,1954,0,98166,47.4776,-122.337,1070,7920,13.523809523809524,0,house,2015,2015-03-16,2015-03-16
9542800700,2015-01-02,272000.0,3,1.75,2160,7140,1.0,0,0,4,7,1670,490,1978,0,98023,47.3026,-122.374,1930,7350,38.095238095238095,0,house,2015,2015-01-02,2015-01-02
1999700045,2014-05-02,313000.0,3,1.5,1340,7912,1.5,0,0,3,7,1340,0,1955,0,98133,47.7658,-122.339,1480,7940,39.56016177957533,0,house,2014,2014-05-02,2014-05-02
1762600070,2015-01-16,917500.0,4,2.5,3880,35003,2.0,0,0,3,10,2570,1310,1984,0,98033,47.6477,-122.182,3740,35230,26.21203896808845,3,house,2015,2015-01-16,2015-01-16
1687900520,2014-09-29,673000.0,4,2.25,2590,8190,2.0,0,0,4,8,2590,0,1980,0,98006,47.5619,-122.125,2260,8335,82.17338217338218,3,house,2014,2014-09-29,2014-09-29
7234600798,2015-02-10,425000.0,3,2.5,1120,1100,2.0,0,0,3,8,820,300,2008,0,98122,47.6106,-122.31,1590,1795,386.3636363636364,1,house,2015,2015-02-10,2015-02-10
3881900445,2014-07-09,399950.0,5,2.75,1970,5400,1.0,0,0,3,7,1320,650,1986,0,98144,47.5868,-122.308,1280,2150,74.06481481481481,1,house,2014,2014-07-09,2014-07-09
2254502445,2014-05-30,385000.0,3,1.0,1220,4800,1.0,0,0,3,6,1220,0,1901,0,98122,47.6101,-122.307,1200,4800,80.20833333333333,1,house,2014,2014-05-30,2014-05-30
5437810320,2014-11-17,269950.0,3,1.5,1950,7560,1.0,0,2,4,7,1320,630,1975,0,98022,47.1976,-121.999,1950,8941,35.707671957671955,0,house,2014,2014-11-17,2014-11-17
9158100075,2015-01-07,330000.0,2,1.0,1350,8220,1.0,0,0,3,7,1060,290,1949,0,98177,47.7224,-122.358,1540,8280,40.14598540145985,1,apartament,2015,2015-01-07,2015-01-07
3830630310,2014-07-25,260000.0,3,2.5,1670,5797,2.0,0,0,3,7,1670,0,1988,0,98030,47.3505,-122.179,1670,6183,44.850784888735554,0,house,2014,2014-07-25,2014-07-25
8123100045,2015-04-14,470000.0,4,3.0,2380,5125,1.5,0,0,4,7,1680,700,1925,0,98126,47.5384,-122.376,1410,5375,91.70731707317073,2,house,2015,2015-04-14,2015-04-14
3127200041,2014-06-13,589000.0,4,3.0,2440,9600,2.0,0,0,5,7,2440,0,1961,0,98034,47.7044,-122.2,2290,9600,61.354166666666664,2,house,2014,2014-06-13,2014-06-13
6661200320,2014-07-23,163500.0,2,1.5,1050,3419,2.0,0,0,3,7,1050,0,1996,0,98038,47.3848,-122.039,1050,3417,47.821000292483184,0,apartament,2014,2014-07-23,2014-07-23
11510310,2014-09-05,835000.0,4,2.75,3130,13412,2.0,0,0,3,9,2140,990,1993,0,98052,47.6993,-122.102,2260,9984,62.257679689830006,3,house,2014,2014-09-05,2014-09-05
825059270,2014-11-21,1095000.0,5,3.0,4090,12850,1.0,0,2,4,10,2090,2000,1986,0,98033,47.6627,-122.188,2540,10270,85.21400778210116,3,house,2014,2014-11-21,2014-11-21
8731951370,2015-04-15,269000.0,4,1.75,1490,10000,1.0,0,0,4,8,1100,390,1969,0,98023,47.3099,-122.379,2190,8910,26.9,0,house,2015,2015-04-15,2015-04-15
1954440060,2014-05-05,560000.0,3,2.5,1900,8744,2.0,0,0,3,8,1900,0,1987,0,98074,47.62,-122.043,2030,8744,64.04391582799634,2,house,2014,2014-05-05,2014-05-05
2264500350,2015-04-18,615000.0,4,1.0,1330,2400,1.5,0,0,4,6,1330,0,1901,0,98103,47.65,-122.34,1330,4400,256.25,2,house,2015,2015-04-18,2015-04-18
1115810060,2014-12-05,585188.0,3,2.25,2230,10026,1.0,0,0,3,8,1430,800,1975,0,98052,47.6647,-122.153,2230,9340,58.3670456812288,2,house,2014,2014-12-05,2014-12-05
9477200200,2014-08-18,305000.0,3,1.75,1650,9480,1.0,0,0,3,7,1220,430,1977,0,98034,47.726,-122.191,1540,8400,32.17299578059072,0,house,2014,2014-08-18,2014-08-18
1432600560,2014-11-05,166950.0,3,1.0,1190,8820,1.0,0,0,3,6,1190,0,1959,0,98058,47.4616,-122.184,1230,7980,18.928571428571427,0,house,2014,2014-11-05,2014-11-05
2287000060,2014-09-12,799000.0,3,2.5,2140,9897,1.0,0,0,4,8,2140,0,1959,0,98040,47.5505,-122.219,2680,10083,80.73153480852784,3,house,2014,2014-09-12,2014-09-12
3663500060,2014-06-25,400000.0,3,2.5,2180,7508,1.0,0,0,4,7,1420,760,1962,0,98133,47.7606,-122.336,1900,7818,53.27650506126798,1,house,2014,2014-06-25,2014-06-25
3996900125,2014-12-01,230000.0,3,1.0,1060,10228,1.0,0,0,3,7,1060,0,1948,0,98155,47.7481,-122.3,1570,10228,22.48728979272585,0,house,2014,2014-12-01,2014-12-01
7796450200,2014-05-15,256883.0,3,2.5,1690,5025,2.0,0,0,3,8,1690,0,2003,0,98023,47.2779,-122.347,2550,5001,51.12099502487562,0,house,2014,2014-05-15,2014-05-15
7549802535,2014-11-11,423000.0,4,2.0,1970,6480,1.5,0,0,5,7,1130,840,1920,0,98108,47.5511,-122.312,1500,6480,65.27777777777777,1,house,2014,2014-11-11,2014-11-11
3278600320,2014-07-23,465000.0,3,2.5,2150,4084,2.0,0,0,3,8,2150,0,2007,0,98126,47.5488,-122.372,1750,2385,113.85896180215475,2,house,2014,2014-07-23,2014-07-23
2824079053,2015-01-13,440000.0,3,2.5,1910,66211,2.0,0,0,3,7,1910,0,1997,0,98024,47.5385,-121.911,2330,67268,6.645421455649363,1,house,2015,2015-01-13,2015-01-13
1222069094,2014-10-14,385000.0,3,1.75,1350,155073,1.0,0,0,4,7,1350,0,1969,0,98038,47.4058,-121.994,1560,50965,2.482701695330586,1,house,2014,2014-10-14,2014-10-14
3542300060,2015-03-11,210000.0,3,1.0,860,11725,1.0,0,0,4,6,860,0,1943,0,98056,47.5093,-122.184,1300,9514,17.91044776119403,0,house,2015,2015-03-11,2015-03-11
2222059065,2014-11-12,297000.0,3,2.5,1940,14952,2.0,0,0,3,8,1940,0,1994,0,98042,47.3777,-122.165,2030,10450,19.863563402889245,0,house,2014,2014-11-12,2014-11-12
7551300060,2014-07-16,470000.0,3,1.0,1010,5000,1.0,0,0,3,7,1010,0,1952,0,98107,47.675,-122.394,1680,5000,94.0,2,house,2014,2014-07-16,2014-07-16
100600550,2014-08-04,226500.0,3,1.5,1300,7370,1.0,0,0,4,7,900,400,1976,0,98023,47.3025,-122.37,1430,7500,30.73270013568521,0,house,2014,2014-08-04,2014-08-04
3211100860,2015-03-03,274250.0,3,1.0,910,8450,1.0,0,0,4,6,910,0,1962,0,98059,47.4787,-122.158,1400,8040,32.455621301775146,0,house,2015,2015-03-03,2015-03-03
3456000310,2014-08-04,840000.0,4,1.75,2480,11010,1.0,0,0,4,9,1630,850,1966,0,98040,47.5378,-122.219,2770,10744,76.29427792915531,3,house,2014,2014-08-04,2014-08-04
9526600140,2014-09-19,677900.0,3,2.5,2440,4587,2.0,0,0,3,8,2440,0,2010,0,98052,47.7073,-122.114,2750,4587,147.78722476564204,3,house,2014,2014-09-19,2014-09-19
7465900060,2015-02-05,425000.0,3,1.0,1010,5864,1.0,0,0,3,7,1010,0,1915,0,98116,47.5733,-122.381,1290,5000,72.47612551159618,1,house,2015,2015-02-05,2015-02-05
1222000055,2014-11-23,180250.0,2,0.75,900,9600,1.0,0,0,3,6,900,0,1941,0,98166,47.4604,-122.339,1250,14280,18.776041666666668,0,apartament,2014,2014-11-23,2014-11-23
6300000550,2014-07-17,464000.0,6,3.0,2300,3404,2.0,0,0,3,7,1600,700,1920,1994,98133,47.7067,-122.343,1560,1312,136.310223266745,2,house,2014,2014-07-17,2014-07-17
2310030510,2015-04-22,320000.0,4,2.25,1550,7579,2.0,0,0,3,8,1550,0,1993,0,98038,47.354,-122.047,1630,6397,42.22192901438184,0,house,2015,2015-04-22,2015-04-22
1025049114,2014-07-17,625504.0,3,2.25,1270,1566,2.0,0,0,3,8,1060,210,2014,0,98105,47.6647,-122.284,1160,1327,399.4278416347382,2,house,2014,2014-07-17,2014-07-17
8677300550,2014-05-15,592500.0,4,2.5,2240,12032,1.0,0,0,3,9,2240,0,1983,0,98074,47.6143,-122.017,2520,12368,49.2436835106383,2,house,2014,2014-05-15,2014-05-15
4014400292,2015-01-14,465000.0,3,2.5,2714,17936,2.0,0,0,3,9,2714,0,2005,0,98001,47.3185,-122.275,2590,18386,25.92551293487957,2,house,2015,2015-01-14,2015-01-14
1102000196,2014-05-27,477000.0,4,2.75,1720,6270,2.0,0,0,3,8,1720,0,1978,0,98118,47.5458,-122.268,2130,8700,76.07655502392345,2,house,2014,2014-05-27,2014-05-27
257000138,2015-01-15,280000.0,2,1.0,850,16400,1.0,0,0,3,6,850,0,1923,0,98168,47.4889,-122.299,1100,14459,17.073170731707318,0,apartament,2015,2015-01-15,2015-01-15
46100204,2015-02-21,1505000.0,5,3.0,3300,33474,1.0,0,3,3,9,1870,1430,1957,1991,98040,47.5673,-122.21,3836,20953,44.96026767043078,3,house,2015,2015-02-21,2015-02-21
1909600046,2014-07-03,445838.0,3,2.5,2250,5692,2.0,0,0,3,8,2250,0,2000,0,98146,47.5133,-122.379,1320,5390,78.32712579058328,1,house,2014,2014-07-03,2014-07-03
1250202145,2014-08-28,1072000.0,2,2.25,3900,14864,1.0,0,3,3,8,1950,1950,1947,0,98144,47.5884,-122.291,2580,5184,72.1205597416577,3,apartament,2014,2014-08-28,2014-08-28
7611200125,2014-10-23,467000.0,2,1.5,1320,10800,1.0,0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,12040,43.24074074074074,2,apartament,2014,2014-10-23,2014-10-23
5611500140,2014-08-22,686000.0,4,2.5,2760,6440,2.0,0,0,3,10,2760,0,1999,0,98075,47.5836,-122.026,3070,8127,106.52173913043478,3,house,2014,2014-08-22,2014-08-22
7138000260,2014-06-05,279950.0,3,2.0,1750,9750,1.0,0,0,3,7,1350,400,1961,0,98198,47.398,-122.299,1900,10125,28.712820512820514,0,house,2014,2014-06-05,2014-06-05
626059335,2014-09-04,527000.0,4,2.25,2330,19436,2.0,0,0,3,8,2330,0,1987,0,98011,47.7663,-122.215,1910,10055,27.114632640461,2,house,2014,2014-09-04,2014-09-04
1922059282,2014-09-18,325000.0,3,2.25,2220,16020,1.0,0,0,4,8,1780,440,1966,0,98030,47.3758,-122.217,2080,9583,20.287141073657928,1,house,2014,2014-09-18,2014-09-18
705700390,2014-09-03,328000.0,3,2.25,2020,8379,2.0,0,0,3,7,2020,0,1994,0,98038,47.3828,-122.023,2020,8031,39.14548275450531,1,house,2014,2014-09-03,2014-09-03
7454001200,2014-06-04,390000.0,3,2.25,1250,7500,1.0,0,0,5,7,1250,0,1942,0,98146,47.5123,-122.373,1280,7392,52.0,1,house,2014,2014-06-04,2014-06-04
8682281200,2015-03-09,479950.0,2,2.0,1510,6516,1.0,0,0,3,8,1510,0,2005,0,98053,47.7076,-122.013,1640,6009,73.65715162676489,2,apartament,2015,2015-03-09,2015-03-09
7972000200,2014-05-29,264950.0,4,2.25,1720,9753,1.0,0,0,4,7,1120,600,1978,0,98023,47.2922,-122.371,1510,9753,27.166000205065107,0,house,2014,2014-05-29,2014-05-29
722059070,2015-01-15,235000.0,3,1.0,1430,15246,1.0,0,0,4,7,980,450,1961,0,98031,47.4075,-122.214,1960,13068,15.413879050242686,0,house,2015,2015-01-15,2015-01-15
7202340400,2015-03-03,516500.0,3,2.5,1480,4729,2.0,0,0,3,7,1480,0,2004,0,98053,47.6794,-122.034,2250,4729,109.21970818354832,2,house,2015,2015-03-03,2015-03-03
8096000060,2015-04-13,655000.0,2,1.75,1450,15798,2.0,1,4,3,7,1230,220,1915,1978,98166,47.4497,-122.375,2030,13193,41.46094442334473,3,apartament,2015,2015-04-13,2015-04-13
2424000060,2014-06-16,500000.0,4,2.75,2280,15347,1.0,0,0,5,7,2280,0,1960,0,98059,47.5218,-122.164,2280,15347,32.579657262005604,2,house,2014,2014-06-16,2014-06-16
9264902050,2014-11-21,315000.0,6,2.75,2940,7350,1.0,0,0,3,8,1780,1160,1978,0,98023,47.3103,-122.339,2120,8236,42.857142857142854,0,house,2014,2014-11-21,2014-11-21
943100260,2014-11-20,213000.0,2,1.0,1000,10200,1.0,0,0,3,6,1000,0,1961,0,98024,47.5687,-121.899,1150,13702,20.88235294117647,0,apartament,2014,2014-11-20,2014-11-20
3677400445,2014-09-02,475000.0,3,1.5,2480,5280,1.5,0,0,5,7,1620,860,1947,0,98108,47.5575,-122.303,2090,4800,89.96212121212122,2,house,2014,2014-09-02,2014-09-02
1762600320,2014-06-10,1025000.0,5,4.0,3760,28040,2.0,0,0,3,10,3760,0,1983,0,98033,47.6489,-122.183,3430,35096,36.5549215406562,3,house,2014,2014-06-10,2014-06-10
4058000060,2015-04-09,416000.0,3,2.0,2220,94300,1.0,0,0,5,7,1640,580,1976,0,98010,47.3459,-121.95,2070,80100,4.4114528101802755,1,house,2015,2015-04-09,2015-04-09
7228500560,2015-03-20,410000.0,4,1.0,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,98122,47.6136,-122.303,1510,4740,86.49789029535864,1,house,2015,2015-03-20,2015-03-20
326069104,2014-07-01,800000.0,3,3.5,3830,221284,2.0,0,0,3,10,3530,300,1993,0,98077,47.7641,-122.023,2920,148539,3.6152636431011733,3,house,2014,2014-07-01,2014-07-01
5152100060,2014-05-29,472000.0,6,2.5,4410,14034,1.0,0,2,4,9,2350,2060,1965,0,98003,47.3376,-122.324,2600,13988,33.63260652700584,2,house,2014,2014-05-29,2014-05-29
3584000310,2014-12-08,225000.0,3,1.75,1430,8505,1.0,0,0,4,7,1430,0,1968,0,98003,47.3173,-122.319,1190,8640,26.455026455026456,0,house,2014,2014-12-08,2014-12-08
8150100045,2014-10-01,210000.0,2,1.0,830,6000,1.0,0,0,3,6,830,0,1940,0,98126,47.5308,-122.376,830,4960,35.0,0,apartament,2014,2014-10-01,2014-10-01
1868901275,2015-01-27,455000.0,2,1.0,1430,5000,1.5,0,0,2,7,1430,0,1925,0,98115,47.6727,-122.299,1450,3750,91.0,2,apartament,2015,2015-01-27,2015-01-27
6131600075,2015-04-27,225000.0,3,1.0,1300,8316,1.0,0,0,4,6,1300,0,1954,0,98002,47.3221,-122.216,1260,8316,27.056277056277057,0,house,2015,2015-04-27,2015-04-27
9468200125,2014-08-26,480000.0,2,1.0,1030,3060,1.0,0,2,4,7,790,240,1918,0,98103,47.6779,-122.353,1390,3060,156.86274509803923,2,apartament,2014,2014-08-26,2014-08-26
8029510030,2015-02-12,363000.0,3,2.5,2740,11872,2.0,0,0,3,9,2740,0,1990,0,98023,47.3076,-122.395,2570,10377,30.576145552560646,1,house,2015,2015-02-12,2015-02-12
2025069065,2014-09-29,2400000.0,4,2.5,3650,8354,1.0,1,4,3,9,1830,1820,2000,0,98074,47.6338,-122.072,3120,18841,287.28752693320564,3,house,2014,2014-09-29,2014-09-29
7899800890,2015-02-26,181000.0,2,1.5,720,5120,1.0,0,0,3,6,720,0,1954,0,98106,47.5218,-122.357,1150,2566,35.3515625,0,apartament,2015,2015-02-26,2015-02-26
3021059276,2015-03-14,250000.0,4,2.0,2010,7312,1.0,0,0,4,7,2010,0,1976,0,98002,47.2785,-122.213,2010,7650,34.19037199124727,0,house,2015,2015-03-14,2015-03-14
3797001895,2015-04-22,481000.0,3,1.75,1560,3000,1.0,0,0,4,6,770,790,1918,0,98103,47.6846,-122.345,1390,3000,160.33333333333334,2,house,2015,2015-04-22,2015-04-22
3832710960,2014-09-23,260000.0,3,2.0,1810,7209,1.0,0,0,4,7,1240,570,1978,0,98032,47.3656,-122.278,1750,7209,36.06602857539187,0,house,2014,2014-09-23,2014-09-23
1310430400,2014-05-13,455000.0,4,2.5,3360,7685,2.0,0,0,3,9,3360,0,2001,0,98058,47.4369,-122.111,3060,6567,59.20624593363696,2,house,2014,2014-05-13,2014-05-13
1422300030,2015-04-01,415000.0,3,2.25,1510,36224,2.0,0,0,3,8,1510,0,1991,0,98045,47.4616,-121.711,1730,36224,11.45649293286219,1,house,2015,2015-04-01,2015-04-01
1105000588,2015-04-21,349500.0,3,1.0,1400,3538,1.0,0,0,3,7,800,600,1953,0,98118,47.5405,-122.27,1620,6331,98.78462408140192,1,house,2015,2015-04-21,2015-04-21
3830630060,2014-09-29,245000.0,3,2.5,1730,7442,2.0,0,0,3,7,1730,0,1987,0,98030,47.3507,-122.178,1630,6458,32.92125772641763,0,house,2014,2014-09-29,2014-09-29
5101404898,2014-05-19,592500.0,2,2.0,1420,9191,1.5,0,2,5,7,1420,0,1928,0,98115,47.6979,-122.32,1420,6816,64.46523773256446,2,apartament,2014,2014-05-19,2014-05-19
7972601890,2014-10-20,385000.0,4,1.75,2360,7620,1.0,0,0,4,7,1180,1180,1955,0,98106,47.5278,-122.345,1910,7620,50.5249343832021,1,house,2014,2014-10-20,2014-10-20
5127001620,2015-02-11,315000.0,3,1.75,1580,11455,1.0,0,0,4,7,1200,380,1974,0,98059,47.4756,-122.147,1550,10650,27.49890877346137,0,house,2015,2015-02-11,2015-02-11
9407100800,2014-11-24,255000.0,3,1.0,1230,10170,1.0,0,0,3,7,1230,0,1979,0,98045,47.4437,-121.772,1380,10098,25.073746312684367,0,house,2014,2014-11-24,2014-11-24
1873100060,2014-08-29,693000.0,4,2.5,2460,4425,2.0,0,0,3,8,2460,0,2006,0,98052,47.7048,-122.109,2990,5659,156.61016949152543,3,house,2014,2014-08-29,2014-08-29
8722101360,2014-12-02,780000.0,3,1.0,1660,4400,1.5,0,0,3,8,1460,200,1911,0,98112,47.6362,-122.302,1660,4400,177.27272727272728,3,house,2014,2014-12-02,2014-12-02
8644000060,2014-10-24,237000.0,3,1.75,1270,8470,1.0,0,0,4,7,1270,0,1960,0,98198,47.4207,-122.29,1600,8470,27.981109799291616,0,house,2014,2014-10-24,2014-10-24
3325069129,2014-12-16,525000.0,3,2.25,2100,40510,2.0,0,0,3,10,1320,780,1979,0,98074,47.6154,-122.047,2380,33450,12.959763021476178,2,house,2014,2014-12-16,2014-12-16
1400300055,2015-04-28,425000.0,2,1.0,770,5040,1.0,0,0,3,5,770,0,1930,0,98144,47.5964,-122.299,1330,2580,84.32539682539682,1,apartament,2015,2015-04-28,2015-04-28
2123039032,2014-10-27,369900.0,1,0.75,760,10079,1.0,1,4,5,5,760,0,1936,0,98070,47.4683,-122.438,1230,14267,36.70006945133446,1,studio,2014,2014-10-27,2014-10-27
8078560140,2014-05-19,290000.0,4,2.5,1700,7280,2.0,0,0,4,7,1700,0,1988,0,98031,47.4045,-122.171,1950,7475,39.83516483516483,0,house,2014,2014-05-19,2014-05-19
3438500192,2014-09-29,285000.0,3,1.0,1120,10701,1.0,0,0,3,7,1120,0,1954,0,98106,47.5544,-122.358,1130,6350,26.633024950939166,0,house,2014,2014-09-29,2014-09-29
7974200510,2014-08-14,415000.0,2,1.0,1070,4500,1.0,0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,1320,4465,92.22222222222223,1,apartament,2014,2014-08-14,2014-08-14
2557000400,2015-04-09,272500.0,3,2.5,2070,9900,1.0,0,0,3,8,1420,650,1979,0,98023,47.2988,-122.371,2070,8250,27.525252525252526,0,house,2015,2015-04-09,2015-04-09
7960900060,2015-05-04,2900000.0,4,3.25,5050,20100,1.5,0,2,3,11,4750,300,1982,2008,98004,47.6312,-122.223,3890,20060,144.27860696517413,3,house,2015,2015-05-04,2015-05-04
4054500390,2014-10-07,1365000.0,4,4.75,5310,57346,2.0,0,0,4,11,5310,0,1989,0,98077,47.7285,-122.042,4180,47443,23.802880758902102,3,house,2014,2014-10-07,2014-10-07
6378500125,2015-05-01,436000.0,2,1.0,1040,7538,1.0,0,0,4,7,1040,0,1939,0,98133,47.7107,-122.352,1440,7530,57.840275935261346,1,apartament,2015,2015-05-01,2015-05-01
1745100140,2014-10-17,210000.0,3,1.0,1700,11390,1.0,0,0,4,7,1700,0,1967,0,98003,47.3271,-122.323,1350,8164,18.437225636523266,0,house,2014,2014-10-17,2014-10-17
2976800796,2014-09-25,236000.0,3,1.0,1300,5898,1.0,0,0,3,7,1300,0,1961,0,98178,47.5053,-122.255,1320,7619,40.013563919972874,0,house,2014,2014-09-25,2014-09-25
4235400186,2014-11-24,331000.0,3,1.75,1080,1306,1.0,0,0,3,7,580,500,1954,2003,98199,47.6601,-122.4,1440,2225,253.44563552833077,1,house,2014,2014-11-24,2014-11-24
4215100060,2015-03-20,365000.0,3,2.5,2653,4510,2.0,0,0,3,8,2653,0,2006,0,98031,47.4145,-122.166,2653,4927,80.93126385809313,1,house,2015,2015-03-20,2015-03-20
9189700045,2015-01-27,450000.0,3,2.0,2290,16258,1.0,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,10530,27.678681264608194,1,house,2015,2015-01-27,2015-01-27
1126049053,2014-11-13,770000.0,4,2.75,3820,26300,2.0,0,0,3,9,2850,970,2014,0,98028,47.7618,-122.261,1860,12136,29.277566539923953,3,house,2014,2014-11-13,2014-11-13
2022069200,2015-05-05,455000.0,4,2.5,2210,49375,1.0,0,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,2670,49385,9.215189873417721,2,house,2015,2015-05-05,2015-05-05
